N_Jogo,Group/Stage,Stage,Date,Local Time,Time_of_day,Stadium,Stadium_type,City,Team,Origin_climate,Team_classification,Team_elimination,Opponent,Opponent_classification,Opponent_elimination,Ranking_difference,Team_ide,Player_id,Player # ,Player,Player_position,Player_age,Entrou,Saiu,Duração 1º tempo,Tempo jogado (1º tempo),Duração 2º tempo,Tempo jogado (2º tempo),Duração Prorrogação,Tempo jogado (prorrogação),Played_minutes,Total Distance (m),Zone 1:0-7 km/h (m),Zone 2:7-15 km/h (m),Zone 3:15-20 km/h (m),Zone 4:20-25 km/h (m),Zone 5:25+km/h (m),# High Speed Runs (Zone 3),# Sprints (Zone 4 & 5),Top_Speed,Total_distance_min,Zone1_min,Zone2_min,Zone12_min,Zone3_min,Zone4_min,Zone5_min,Zone45_min,N_zone3_min,N_zone4e5_min,Temp,Tdew,UR,UA,RAD,V,TN,TG,WBGT
31,Group H,Group,22/06/2025,18:00,Evening,Audi Field,Open,"Washington, D.C.",FC Salzburg,Temperate,20,Group,Al Hilal,7,Quarter-final,13,Salzburg,8-Salzburg,8,Sota KITANO,FW,21,65,96,49,0,51,31,,,31,"3051,8",1010,"1183,9","498,1","258,1","101,7",41,26,"29,9","98,45","32,58","38,19","70,77","16,07","8,33","3,28","11,61","1,32","0,84","31,59","22,43","57,50","33,08","200,30","2,14","25,85","46,11","30,48"
31,Group H,Group,22/06/2025,18:00,Evening,Audi Field,Open,"Washington, D.C.",FC Salzburg,Temperate,20,Group,Al Hilal,7,Quarter-final,13,Salzburg,11-Salzburg,11,Yorbe VERTESSEN,FW,25,77,96,49,0,51,19,,,19,"2193,7","661,6","980,9","367,3","150,4","33,5",30,10,30,"115,46","34,82","51,63","86,45","19,33","7,92","1,76","9,68","1,58","0,53","31,59","22,43","57,50","33,08","200,30","2,14","25,85","46,11","30,48"
31,Group H,Group,22/06/2025,18:00,Evening,Audi Field,Open,"Washington, D.C.",FC Salzburg,Temperate,20,Group,Al Hilal,7,Quarter-final,13,Salzburg,14-Salzburg,14,Maurits KJAERGAARD,MF,22,77,96,49,0,51,19,,,19,"2360,6","610,9","1055,8","519,1","145,5","29,3",44,13,"29,2","124,24","32,15","55,57","87,72","27,32","7,66","1,54","9,20","2,32","0,68","31,59","22,43","57,50","33,08","200,30","2,14","25,85","46,11","30,48"
31,Group H,Group,22/06/2025,18:00,Evening,Audi Field,Open,"Washington, D.C.",FC Salzburg,Temperate,20,Group,Al Hilal,7,Quarter-final,13,Salzburg,28-Salzburg,28,Adam DAGHIM,FW,20,65,96,49,0,51,31,,,31,"3642,8","1167,2","1619,8","478,6","212,8","164,3",44,20,"34,2","117,51","37,65","52,25","89,90","15,44","6,86","5,30","12,16","1,42","0,65","31,59","22,43","57,50","33,08","200,30","2,14","25,85","46,11","30,48"
31,Group H,Group,22/06/2025,18:00,Evening,Audi Field,Open,"Washington, D.C.",FC Salzburg,Temperate,20,Group,Al Hilal,7,Quarter-final,13,Salzburg,36-Salzburg,36,John MELLBERG,DF,19,45,96,49,0,51,51,,,51,"4999,5","1927,6","2193,6","549,2","188,6","140,6",51,16,"31,7","98,03","37,80","43,01","80,81","10,77","3,70","2,76","6,45","1,00","0,31","31,59","22,43","57,50","33,08","200,30","2,14","25,85","46,11","30,48"
31,Group H,Group,22/06/2025,18:00,Evening,Audi Field,Open,"Washington, D.C.",Al Hilal,Tropical,7,Quarter-final,FC Salzburg,20,Group,-13,AlHilal,3-AlHilal,3,Kalidou KOULIBALY,DF,34,0,96,49,49,51,51,,,100,"9321,3","4290,5","3287,5","1200,7","478,2","64,3",102,37,32,"93,21","42,91","32,88","75,78","12,01","4,78","0,64","5,43","1,02","0,37","31,59","22,43","57,50","33,08","200,30","2,14","25,85","46,11","30,48"
31,Group H,Group,22/06/2025,18:00,Evening,Audi Field,Open,"Washington, D.C.",Al Hilal,Tropical,7,Quarter-final,FC Salzburg,20,Group,-13,AlHilal,6-AlHilal,6,RENAN LODI,MF,27,0,89,49,49,51,44,,,93,"9538,4","3888,1","3615,8","1251,7","602,2","180,5",110,46,"30,7","102,56","41,81","38,88","80,69","13,46","6,48","1,94","8,42","1,18","0,49","31,59","22,43","57,50","33,08","200,30","2,14","25,85","46,11","30,48"
31,Group H,Group,22/06/2025,18:00,Evening,Audi Field,Open,"Washington, D.C.",Al Hilal,Tropical,7,Quarter-final,FC Salzburg,20,Group,-13,AlHilal,8-AlHilal,8,RUBEN NEVES,MF,28,0,96,49,49,51,51,,,100,"11137,5","3845,1","5068,8",1664,"442,2","117,4",151,35,"32,4","111,38","38,45","50,69","89,14","16,64","4,42","1,17","5,60","1,51","0,35","31,59","22,43","57,50","33,08","200,30","2,14","25,85","46,11","30,48"
31,Group H,Group,22/06/2025,18:00,Evening,Audi Field,Open,"Washington, D.C.",Al Hilal,Tropical,7,Quarter-final,FC Salzburg,20,Group,-13,AlHilal,11-AlHilal,11,MARCOS LEONARDO,FW,22,0,96,49,49,51,51,,,100,"9378,4","3960,6","4031,3","760,8","337,3","288,4",65,36,"31,4","93,78","39,61","40,31","79,92","7,61","3,37","2,88","6,26","0,65","0,36","31,59","22,43","57,50","33,08","200,30","2,14","25,85","46,11","30,48"
31,Group H,Group,22/06/2025,18:00,Evening,Audi Field,Open,"Washington, D.C.",Al Hilal,Tropical,7,Quarter-final,FC Salzburg,20,Group,-13,AlHilal,16-AlHilal,16,NASSER ALDAWSARI,MF,27,0,87,49,49,51,42,,,91,"10597,8","3474,7","4429,5",1942,634,"117,5",164,53,"29,6","116,46","38,18","48,68","86,86","21,34","6,97","1,29","8,26","1,80","0,58","31,59","22,43","57,50","33,08","200,30","2,14","25,85","46,11","30,48"
31,Group H,Group,22/06/2025,18:00,Evening,Audi Field,Open,"Washington, D.C.",Al Hilal,Tropical,7,Quarter-final,FC Salzburg,20,Group,-13,AlHilal,20-AlHilal,20,JOAO CANCELO,DF,31,0,80,49,49,51,35,,,84,"8168,3",3884,"2878,1","980,3","363,3","62,6",87,31,"28,2","97,24","46,24","34,26","80,50","11,67","4,33","0,75","5,07","1,04","0,37","31,59","22,43","57,50","33,08","200,30","2,14","25,85","46,11","30,48"
31,Group H,Group,22/06/2025,18:00,Evening,Audi Field,Open,"Washington, D.C.",Al Hilal,Tropical,7,Quarter-final,FC Salzburg,20,Group,-13,AlHilal,22-AlHilal,22,Sergej MILINKOVIC-SAVIC,MF,30,0,96,49,49,51,51,,,100,11308,"4123,5","5214,1","1560,6",354,"55,8",121,30,"28,8","113,08","41,24","52,14","93,38","15,61","3,54","0,56","4,10","1,21","0,30","31,59","22,43","57,50","33,08","200,30","2,14","25,85","46,11","30,48"
31,Group H,Group,22/06/2025,18:00,Evening,Audi Field,Open,"Washington, D.C.",Al Hilal,Tropical,7,Quarter-final,FC Salzburg,20,Group,-13,AlHilal,29-AlHilal,29,SALEM ALDAWSARI,MF,34,0,96,49,49,51,51,,,100,"9321,8","4486,9","3052,2","1018,7","482,4","281,5",98,46,"33,5","93,22","44,87","30,52","75,39","10,19","4,82","2,82","7,64","0,98","0,46","31,59","22,43","57,50","33,08","200,30","2,14","25,85","46,11","30,48"
31,Group H,Group,22/06/2025,18:00,Evening,Audi Field,Open,"Washington, D.C.",Al Hilal,Tropical,7,Quarter-final,FC Salzburg,20,Group,-13,AlHilal,77-AlHilal,77,MALCOM,MF,28,0,68,49,49,51,23,,,72,"7404,7","2770,3","3308,3","927,4","271,7",127,91,23,"31,5","102,84","38,48","45,95","84,43","12,88","3,77","1,76","5,54","1,26","0,32","31,59","22,43","57,50","33,08","200,30","2,14","25,85","46,11","30,48"
31,Group H,Group,22/06/2025,18:00,Evening,Audi Field,Open,"Washington, D.C.",Al Hilal,Tropical,7,Quarter-final,FC Salzburg,20,Group,-13,AlHilal,87-AlHilal,87,HASSAN ALTAMBAKTI,DF,26,0,88,49,49,51,43,,,92,"9102,9","3513,1","3770,7","1129,7","456,3","233,1",99,43,"33,3","98,94","38,19","40,99","79,17","12,28","4,96","2,53","7,49","1,08","0,47","31,59","22,43","57,50","33,08","200,30","2,14","25,85","46,11","30,48"
31,Group H,Group,22/06/2025,18:00,Evening,Audi Field,Open,"Washington, D.C.",Al Hilal,Tropical,7,Quarter-final,FC Salzburg,20,Group,-13,AlHilal,18-AlHilal,18,MUSAB ALJUWAYR,MF,22,87,96,49,0,51,9,,,9,"1087,8","306,4","469,9","229,9","72,4","9,2",22,6,26,"120,87","34,04","52,21","86,26","25,54","8,04","1,02","9,07","2,44","0,67","31,59","22,43","57,50","33,08","200,30","2,14","25,85","46,11","30,48"
31,Group H,Group,22/06/2025,18:00,Evening,Audi Field,Open,"Washington, D.C.",Al Hilal,Tropical,7,Quarter-final,FC Salzburg,20,Group,-13,AlHilal,24-AlHilal,24,MOTEB ALHARBI,DF,25,89,96,49,0,51,7,,,7,"880,7","258,6","335,7","163,5","106,6","16,2",17,10,26,"125,81","36,94","47,96","84,90","23,36","15,23","2,31","17,54","2,43","1,43","31,59","22,43","57,50","33,08","200,30","2,14","25,85","46,11","30,48"
31,Group H,Group,22/06/2025,18:00,Evening,Audi Field,Open,"Washington, D.C.",Al Hilal,Tropical,7,Quarter-final,FC Salzburg,20,Group,-13,AlHilal,28-AlHilal,28,MOHAMED KANNO,MF,31,68,96,49,0,51,28,,,28,"2612,9",1019,"1030,6","364,2","163,1","35,9",31,13,"28,7","93,32","36,39","36,81","73,20","13,01","5,83","1,28","7,11","1,11","0,46","31,59","22,43","57,50","33,08","200,30","2,14","25,85","46,11","30,48"
31,Group H,Group,22/06/2025,18:00,Evening,Audi Field,Open,"Washington, D.C.",Al Hilal,Tropical,7,Quarter-final,FC Salzburg,20,Group,-13,AlHilal,78-AlHilal,78,ALI LAJAMI,DF,29,88,96,49,0,51,8,,,8,"782,4","326,3","380,2","75,9",20,,,,,"97,80","40,79","47,53","88,31","9,49","2,50","0,00","2,50","0,00","0,00","31,59","22,43","57,50","33,08","200,30","2,14","25,85","46,11","30,48"
31,Group H,Group,22/06/2025,18:00,Evening,Audi Field,Open,"Washington, D.C.",Al Hilal,Tropical,7,Quarter-final,FC Salzburg,20,Group,-13,AlHilal,88-AlHilal,88,HAMAD ALYAMI,DF,26,80,96,49,0,51,16,,,16,"1759,6","528,4","709,5","328,5","171,8","21,3",29,13,"25,4","109,98","33,03","44,34","77,37","20,53","10,74","1,33","12,07","1,81","0,81","31,59","22,43","57,50","33,08","200,30","2,14","25,85","46,11","30,48"
32,Group G,Group,22/06/2025,21:00,Evening,Mercedes-Benz Stadium,Closed,Atlanta,Manchester City,Temperate,9,Round of 16,Al Ain FC,22,Group,-13,City,9-City,9,Erling HAALAND,FW,25,0,93,50,50,48,48,,,98,"10165,2","4437,2","3761,4","1235,2","544,7","186,6",102,38,"33,7","103,73","45,28","38,38","83,66","12,60","5,56","1,90","7,46","1,04","0,39","26,67","20,33","68,00","25,28","0,00","1,18","23,44","41,15","27,30"
